8562	4369903	3016751	16802685365	100051689533	2000	201710	0610000004369903171030000000200019	20171001	20171031	1	11626
8563	2696115	3017511	16807280077	100047774712	13800	201707	0610000002696115170710000001380080	20170701	20171231	1	11631
8564	1499430	3554841	16804244491	100049445021	13800	201707	0610000001499430170710000001380015	20170701	20171231	1	11628
8565	1354083	2844361	16808083337	100011179867	6900	201607	0610000001354083160711000000690029	20160701	20160930	1	11633
8566	4176610	3928571	16801525226	100051706734	1000	201710	0610000004176610171030000000100042	20171001	20171031	1	11625
8567	3591246	2979451	16808106217	100049529646	13800	201707	0610000003591246170710000001380006	20170701	20171231	1	11633
8568	5388281	4544961	16804981467	100051730438	1000	201710	0610000005388281171030000000100006	20171001	20171031	1	11628
8569	1869727	4543941	16808384746	100048419876	4600	201707	0610000001869727170711000000460013	20170701	20170930	1	11633
8570	1869727	4543941	16808384746	100034406164	13800	201701	0610000001869727170110000001380038	20170101	20170630	1	11633
8571	1957240	4013121	16808174951	100047787657	13800	201707	0610000001957240170710000001380066	20170701	20171231	1	11633
8572	1791838	3990531	16802190277	100050314336	13800	201707	0610000001791838170710000001380027	20170701	20171231	1	11626
8573	52734201	2845621	16900068171	100039083024	13800	201701	0610000052734201170110000001380054	20170101	20170630	1	11433
8574	52734201	2845621	16900068171	100043161831	13800	201707	0610000052734201170710000001380027	20170701	20171231	1	11433
8575	3180737	4546691	16808057270	100049399174	13800	201707	0610000003180737170710000001380063	20170701	20171231	1	11633
8576	2695255	4546981	16803390721	100049477198	13800	201707	0610000002695255170710000001380087	20170701	20171231	1	11627
8577	9464611	4543751	16911002552	100010717191	7800	201607	0610000009464611160710000000780049	20160701	20161231	1	11630
8578	5028530	4544621	16804854531	100013372312	500	201609	0610000005028530160830000000050007	20160801	20160831	1	11628
8579	2894275	4544621	16804489169	100010837157	9180	201607	0610000002894275160764000000918059	20160701	20161231	1	11628
8580	2894275	4544621	16804489169	100041149596	4600	201701	0610000002894275170113000000460018	20170101	20170630	1	11628
8581	3159200	3928551	16806161539	100012426222	7800	201607	0610000003159200160710000000780059	20160701	20161231	1	11630
8582	3159200	3928551	16806161539	100050322985	7800	201707	0610000003159200170710000000780094	20170701	20171231	1	11630
8583	1418191	3929221	16801179776	100049654621	6900	201707	0610000001418191170711000000690089	20170701	20170930	1	11625
8584	1418191	3929221	16801179776	100037548530	13800	201701	0610000001418191170112000001380027	20170101	20170630	1	11625
8585	1326659	2808671	16808039160	100010804728	7800	201607	0610000001326659160710000000780020	20160701	20161231	1	11633
8586	1326659	2808671	16808039160	100049389023	7800	201707	0610000001326659170710000000780055	20170701	20171231	1	11633
8587	1326659	2808671	16808039160	100040359649	7800	201701	0610000001326659170110000000780082	20170101	20170630	1	11633
8588	52676727	3371351	16900013889	100012007348	6900	201607	0610000052676727160711000000690066	20160701	20160930	1	11433
8589	1555988	2976701	16806043113	100050327146	13800	201707	0610000001555988170710000001380071	20170701	20171231	1	11630
8590	3330623	3697391	16803293715	100050466877	13800	201707	0610000003330623170710000001380037	20170701	20171231	1	11627
8591	3833625	4544201	16802387879	100015592852	2300	201607	0610000003833625160711000000230085	20160701	20160831	1	11626
8592	3436876	3322861	16807615321	100050427582	13800	201707	0610000003436876170714000001380044	20170701	20171231	1	11631
8593	3342381	2845211	16805030379	100034319558	13800	201701	0610000003342381170110000001380038	20170101	20170630	1	11629
8594	3342381	2845211	16805030379	100047648156	4600	201707	0610000003342381170711000000460013	20170701	20170831	1	11629
8595	1441561	4544601	16804181018	100050443674	13800	201707	0610000001441561170710000001380044	20170701	20171231	1	11628
8596	2353525	5047021	16802302111	100010719063	13800	201607	0610000002353525160710000001380060	20160701	20161231	1	11626
8597	2353525	5047021	16802302111	100041130134	4600	201701	0610000002353525170111000000460027	20170101	20170228	1	11626
8598	3539251	3989531	16806015771	100047712393	13800	201707	0610000003539251170710000001380079	20170701	20171231	1	11630
8599	2006900	3977761	16807125612	100014183920	6500	201607	0610000002006900160711000000650024	20160701	20161231	1	11631
8600	3563735	2844911	16803337577	100010735000	13800	201607	0610000003563735160710000001380073	20160701	20161231	1	11627
8601	3563735	2844911	16803337577	100041137464	4600	201701	0610000003563735170111000000460040	20170101	20170228	1	11627
8602	5971232	3370751	16803895763	100051547885	55000	201710	0610000005971232171011000005500018	20171211	20190111	6	11627
8603	2852666	5046391	16802508913	100051370612	11500	201707	0610000002852666170712000001150034	20170701	20171231	1	11626
8604	2782966	2981061	16805255525	100050495704	13800	201707	0610000002782966170710000001380077	20170701	20171231	1	11629
8605	1337185	4546681	16808056859	100034340889	13800	201701	0610000001337185170110000001380039	20170101	20170630	1	11633
8606	6310306	4546681	16808757692	100051742368	1500	201710	0610000006310306171030000000150087	20171001	20171031	1	11633
8607	1337185	4546681	16808056859	100049406098	13800	201707	0610000001337185170710000001380012	20170701	20171231	1	11633
8608	1912775	2978501	16806076256	100050320143	13800	201707	0610000001912775170710000001380045	20170701	20171231	1	11630
8609	53466334	2977671	16804205169	100047817533	13800	201707	0610000053466334170710000001380037	20170701	20171231	1	11628
8610	3701750	2844371	16802493503	100049487793	13800	201707	0610000003701750170710000001380077	20170701	20171231	1	11626
8611	1401038	3998081	16801156540	100049223146	6900	201707	0610000001401038170711000000690023	20170701	20170930	1	11625
8612	1401038	3998081	16801156540	100038470708	13800	201701	0610000001401038170110000001380061	20170101	20170630	1	11625
8613	3624448	3554861	16808075549	100015583793	4600	201607	0610000003624448160711000000460003	20160701	20160930	1	11633
8614	3536606	2844201	16801138779	100047723096	13800	201707	0610000003536606170710000001380065	20170701	20171231	1	11625
8615	3101063	3695631	16802129228	100049483979	13800	201707	0610000003101063170710000001380058	20170701	20171231	1	11626
8616	2655295	4544501	16806309609	100050319756	7800	201707	0610000002655295170710000000780077	20170701	20171231	1	11630
8617	2542757	2850571	16801214982	100050441115	13800	201707	0610000002542757170710000001380072	20170701	20171231	1	11625
8618	2399068	4032171	16805168468	100047622184	4600	201707	0610000002399068170711000000460012	20170701	20170831	1	11629
8619	2399068	4032171	16805168468	100038506575	13800	201701	0610000002399068170110000001380037	20170101	20170630	1	11629
8620	3303475	2327061	16808533904	100047942165	4600	201707	0610000003303475170711000000460038	20170701	20170831	1	11633
8621	3303475	2327061	16808533904	100036489207	13800	201701	0610000003303475170110000001380063	20170101	20170630	1	11633
8622	4571185	2327371	16803848753	100051647776	106800	201710	0610000004571185171011000010680032	20180101	20181231	6	11627
8623	54539588	3625021	16805136865	100050348603	13800	201707	0610000054539588170710000001380017	20170701	20171231	1	11629
8624	2228009	2320181	16805055006	100047623310	4600	201707	0610000002228009170711000000460016	20170701	20170831	1	11629
8625	2228009	2320181	16805055006	100034326866	13800	201701	0610000002228009170110000001380041	20170101	20170630	1	11629
8626	1835168	4012761	16806062232	100015555602	4600	201607	0610000001835168160711000000460053	20160701	20160930	1	11630
8627	3404881	2849231	16803083241	100034241539	13800	201701	0610000003404881170110000001380003	20170101	20170630	1	11627
8628	3404881	2849231	16803083241	100049342435	6900	201707	0610000003404881170711000000690062	20170701	20170930	1	11627
8629	9848336	2849951	16902391613,16902391651	100051738002	2000	201710	0610000009848336171030000000200070	20171001	20171031	1	11626
8630	1107978	2810861	16803029932	100047742475	13800	201707	0610000001107978170710000001380044	20170701	20171231	1	11627
8631	8835823	2327741	16902348161	100051218766	3000	201709	0610000008835823170930000000300011	20170901	20170930	1	11626
8632	8835823	2327741	16902348161	100051709063	3500	201710	0610000008835823171030000000350010	20171001	20171031	1	11626
8633	1108137	4141641	16803032818	100050387186	13800	201707	0610000001108137170710000001380055	20170701	20171231	1	11627
8634	1749693	3489951	16804277375	100015587767	4600	201607	0610000001749693160711000000460006	20160701	20160831	1	11628
8635	1375641	2910081	16804172011	100050448410	13800	201707	0610000001375641170710000001380073	20170701	20171231	1	11628
8636	3029982	3014821	16802318057	100047855260	13800	201707	0610000003029982170710000001380024	20170701	20171231	1	11626
8637	1984359	3974211	16802244501	100047719571	13800	201707	0610000001984359170710000001380029	20170701	20171231	1	11626
8638	1581926	2980091	16802037210	100049304620	13800	201707	0610000001581926170710000001380092	20170701	20171231	1	11626
8639	2734389	3372641	16806329380	100036072299	13800	201701	0610000002734389170110000001380070	20170101	20170630	1	11630
8640	2734389	3372641	16806329380	100048635012	4600	201707	0610000002734389170711000000460045	20170701	20170930	1	11630
8641	2727522	2908661	16801250112	100049537535	13800	201707	0610000002727522170710000001380009	20170701	20171231	1	11625
8642	2169962	2848321	16808240786	100047762078	13800	201707	0610000002169962170710000001380074	20170701	20171231	1	11633
8643	3701751	3013021	16802493508	100049492327	13800	201707	0610000003701751170710000001380085	20170701	20171231	1	11626
8644	3359169	3974991	16801176920	100047877995	13800	201707	0610000003359169170710000001380067	20170701	20171231	1	11625
8645	11318236	3981511	16906215881	100051766642	1000	201710	0610000011318236171030000000100050	20171001	20171031	1	11628
8646	1762708	3981511	16804289777	100049448671	13800	201707	0610000001762708170710000001380078	20170701	20171231	1	11628
8647	2170567	2979841	16808416037	100051618686	9200	201707	0610000002170567170711000000920040	20170701	20171231	1	11633
8648	2170567	2979841	16808416037	100040347504	13800	201701	0610000002170567170112000001380088	20170101	20170630	1	11633
8649	1198541	2975331	16804041625	100049447904	13800	201707	0610000001198541170710000001380055	20170701	20171231	1	11628
8650	8847979	3321091	16905166749	100051356701	12000	201710	0610000008847979171011000001200055	20171210	20181210	6	11627
8651	3400666	2976071	16804102490	100047813269	13800	201707	0610000003400666170710000001380012	20170701	20171231	1	11628
8652	2220355	2810751	16808315803	100012831950	7800	201607	0610000002220355160710000000780009	20160701	20161231	1	11633
8653	2220355	2810751	16808315803	100049509401	7800	201707	0610000002220355170710000000780044	20170701	20171231	1	11633
8654	2220355	2810751	16808315803	100036551902	7800	201701	0610000002220355170110000000780071	20170101	20170630	1	11633
8655	1694134	3976841	16803175392	100049369736	13800	201707	0610000001694134170710000001380021	20170701	20171231	1	11627
8656	2782520	2978521	16803408742	100049100762	4600	201707	0610000002782520170711000000460003	20170701	20170930	1	11627
8657	2782520	2978521	16803408742	100039198956	13800	201701	0610000002782520170113000001380072	20170101	20170630	1	11627
8658	2450376	2903381	16808343254	100049390378	13800	201707	0610000002450376170710000001380067	20170701	20171231	1	11633
8659	1125649	3450011	16803058478	100050378795	13800	201707	0610000001125649170710000001380083	20170701	20171231	1	11627
8660	2246115	5163601	16805089560	100047914682	13800	201707	0610000002246115170710000001380041	20170701	20171231	1	11629
8661	219616783	5166361	16803662012	100051722717	1800	201710	0610000219616783171030000000180037	20171001	20171031	1	11627
8662	1741870	3696371	16802136868	100051313361	11500	201707	0610000001741870170711000001150080	20170701	20171231	1	11626
8663	2988775	3139561	16805655762	100050495200	13800	201707	0610000002988775170710000001380071	20170701	20171231	1	11629
8664	54357201	3139581	16901140978	100051223840	50000	201710	0610000054357201171011000005000020	20171124	20181224	6	11625
8665	2124567	3694881	16803290920	100049337117	13800	201707	0610000002124567170710000001380082	20170701	20171231	1	11627
8666	2193202	2060441	16808272018	100049510709	13800	201707	0610000002193202170710000001380045	20170701	20171231	1	11633
8667	10709608	3488611	16907202059	100051749481	1500	201710	0610000010709608171030000000150090	20171001	20171031	1	11629
8668	10709608	3488611	16907202059	100051113549	36000	201709	0610000010709608170911000003600025	20170922	20180930	1	11629
8669	8311568	2910801	16903246052	100015556596	6900	201607	0610000008311568160711000000690048	20160701	20160930	1	11630
8670	2343349	2330891	16802293973	100049300319	13800	201707	0610000002343349170710000001380070	20170701	20171231	1	11626
8671	3427938	2980001	16806252546	100050319827	7800	201707	0610000003427938170712000000780087	20170701	20171231	1	11630
8672	55972631	3845741	16905467913	100050609746	4600	201707	0610000055972631170711000000460030	20170701	20171231	1	11627
8673	1560595	2810731	16806039004	100050329562	13800	201707	0610000001560595170713000001380014	20170701	20171231	1	11630
8674	1258396	3976801	16804366595	100015588391	2300	201607	0610000001258396160711000000230083	20160701	20160831	1	11628
8675	1599065	3976831	16802059274	100012485599	6900	201607	0610000001599065160711000000690097	20160701	20160930	1	11626
8676	2272091	3998941	16807202070	100048596592	4600	201707	0610000002272091170711000000460077	20170701	20170930	1	11631
8677	2272091	3998941	16807202070	100038346359	13800	201701	0610000002272091170110000001380005	20170101	20170630	1	11631
8678	1540124	3974221	16806024089	100050333344	13800	201707	0610000001540124170710000001380035	20170701	20171231	1	11630
8679	54302780	3981531	16902549511	100051567346	10000	201710	0610000054302780171011000001000096	20171212	20181212	6	11626
8680	9690928	4546991	16911011035	100047712496	7800	201707	0610000009690928170710000000780018	20170701	20171231	1	11630
8681	1907593	3625321	16807112840	100038476126	13800	201701	0610000001907593170110000001380035	20170101	20170630	1	11631
8682	1907593	3625321	16807112840	100047457805	4600	201707	0610000001907593170711000000460010	20170701	20170831	1	11631
8683	10071008	2984191	16910277178	100050397806	13800	201707	0610000010071008170710000001380041	20170701	20171231	1	11633
8684	3248596	3367011	16805199026	100049516401	13800	201707	0610000003248596170710000001380026	20170701	20171231	1	11629
8685	1374637	3995841	16804172769	100041149053	4600	201701	0610000001374637170111000000460024	20170101	20170228	1	11628
8686	1374637	3995841	16804172769	100014654167	4600	201607	0610000001374637160711000000460059	20160701	20161231	1	11628
8687	3452006	3373251	16802044773	100036114800	13800	201701	0610000003452006170110000001380061	20170101	20170630	1	11626
8688	3452006	3373251	16802044773	100049813511	6900	201707	0610000003452006170711000000690023	20170701	20170930	1	11626
8689	1799568	5163421	16802204464	100049455026	13800	201707	0610000001799568170710000001380078	20170701	20171231	1	11626
8690	5529076	3365391	16902084311	100014102408	3500	201610	0610000005529076161030000000350033	20161001	20161031	1	11626
8691	5529076	3365391	16902084311	100028712893	3500	201612	0610000005529076161230000000350024	20161201	20161231	1	11626
8692	5529076	3365391	16902084311	100015091132	3500	201611	0610000005529076161130000000350077	20161101	20161130	1	11626
8693	5529076	3365391	16902084311	100012218919	3500	201609	0610000005529076160930000000350086	20160901	20160930	1	11626
8694	5529076	3365391	16902084311	100009845019	3500	201608	0610000005529076160830000000350042	20160801	20160831	1	11626
8695	5529076	3365391	16902084311	100008198164	3500	201607	0610000005529076160730000000350095	20160701	20160731	1	11626
8696	5529076	3365391	16902084311	100001163382	3500	201605	0610000005529076160530000000350007	20160501	20160531	1	11626
8697	5529076	3365391	16902084311	195101997	3500	201603	0610000005529076160330000000350016	20160301	20160331	1	11626
8698	5529076	3365391	16902084311	100000163606	3500	201604	0610000005529076160430000000350060	20160401	20160430	1	11626
8699	5529076	3365391	16902084311	100002097423	3500	201606	0610000005529076160630000000350051	20160601	20160630	1	11626
8700	5529076	3365391	16902084311	194413976	3220	201602	0610000005529076160230000000322036	20160201	20160229	1	11626
